surface_type,ref_or_commit,path_or_identifier,blob_sha_or_comment_id,size_if_known,semantic_type,read_status,duplicate_of,relevance,currentness_class,superseded_by,conflict_id,knowledge_output_destination,notes
commit_message,1e7f4a02a064a78526d585447395422d5d06fccc,2026-08-28,,225,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,"checkpoint 2: ALL_REFS_UNIQUE_BLOBS_INVENTORIED (70 refs, 2002 unique tip blobs, 1439 branch-only)"
commit_message,120fa631bcf4615428485fb6e4af7dd4666b00ce,2026-08-28,,203,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,"checkpoint 1: MANIFEST_CURRENT_TREE_SCAFFOLD (565 objects, 563 unique blobs)"
commit_message,6dbf8f0ef696059830d31c46f471ccd97f2ef668,2026-08-28,,47,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,add successor knowledge-equivalence requirement
commit_message,08596298e51623fd6f8a7c7c9d13695b69b29a8b,2026-08-28,,42,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,task CCI full repository knowledge harvest
commit_message,a37423639f7dabb0dfd55c8656d4689bb8a25351,2026-08-28,,61,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,record durable memory repair and Dunagiri fallback correction
commit_message,73da3c99e5f10b01a304feade3351c6b04bea998,2026-08-28,,55,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,switch successor boot to completed durable memory layer
commit_message,50b32288fd44fa30dd38d73843d383d432c9e34b,2026-08-28,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,close India successor decision backfill migration
commit_message,37330c08d0d5a9766c26a27503fb0e9cfe6f8e27,2026-08-28,,47,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,materialize current India decisions master view
commit_message,45bc7e8a7556ef254e34765b87ff139fdb540f2d,2026-08-28,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,materialize durable India decision ledger backfill
commit_message,955d0e2c0128b4965866e0ca8d2d71ae2d2059e8,2026-08-28,,42,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Align knowledge map with successor boot V2
commit_message,f7159c11019fde9d80695d83bc02119fe58e88c7,2026-08-28,,57,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Reduce current state to successor-safe frontier dashboard
commit_message,af888c60262ad1276888d86341527133e73edbb9,2026-08-28,,57,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Harden successor boot with pinned snapshot and trip frame
commit_message,a590f6b77e3de5f0e123a4bf2b6ae7e926c5873d,2026-08-28,,38,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add hard trip frame for successor boot
commit_message,69d3c405a12880104ac3903aec2aa882b974ebf8,2026-08-28,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Retire old successor boot protocol in favor of master boot
commit_message,ea2dde7db402001b795cf5b0849c484a3257ecfe,2026-08-28,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Redirect India session start to single master boot
commit_message,20a0ea298cdeccbae43cb46f67740882f7afcd4a,2026-08-28,,52,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Make master boot the only India successor entrypoint
commit_message,effa243ecbafc9a701857c5084106e107548c3db,2026-08-28,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add living India recovery deltas and anti-regression guard
commit_message,9f7ec7d7158d4d780264aea1a1707807d9476c2e,2026-08-28,,45,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add living current India knowledge source map
commit_message,fe68797508292dbcdd69ca36ed66ce2b8aa85c6b,2026-08-28,,52,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add single authoritative India successor master boot
commit_message,e305a68fe9fc55d8f94f9ca575d0dba809b78b6b,2026-08-28,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Update current state with INDIA12 recovery corrections
commit_message,60ed441531956041e096f4561a67441f7df29548,2026-08-28,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Patch Bodh Gaya prep after INDIA12 canon recovery
commit_message,c9d60a574577dd1f1284f4fad716de36bdae42b1,2026-08-28,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Fix bounded Bodh Gaya ballot after historical recovery
commit_message,bf65e2737f29bc55e1144180e162421a2628d0ff,2026-08-28,,41,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Fix Bodh Gaya LP gate: preserve Barabar C
commit_message,83311e8384e5d9d933a8ec080b199b15ff138a18,2026-08-28,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,INDIA12: reconcile historical canon after recovery trigger
commit_message,147bbbd8bbeb8bb2a1130f9131bdb8f4500ea4d3,2026-08-27,,46,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance Bodh Gaya frontier to Mark open ballot
commit_message,4518e52a97710fe100b7c8d3483e70f0fff872a9,2026-08-27,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Bodh Gaya: close bounded current route and winter checks
commit_message,36b3e0ecd7304e05da8f741cea5e5777cf1c2fb5,2026-08-27,,52,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Update canonical successor start prompt for INDIA12+
commit_message,caa8242e3be21a3f6edb007fa6136b96f8fbf33c,2026-08-27,,69,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Point INDIA12 to lossless hot handoff and prepared fixed-core packets
commit_message,30b36c734e892a570ec49416b7ae170f1666b6a4,2026-08-27,,43,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add lossless INDIA11 to INDIA12 hot handoff
commit_message,1ea62cdc6d670e1b4b6c05a46848df12f6fc57cd,2026-08-27,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Point current state to prepared fixed-core packets
commit_message,212cfc1f78dbd0efdfe7aee0949e93a9d1566a27,2026-08-27,,39,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare Agra fixed-core decision packet
commit_message,890210b64ed07bab2e83a78e5e5b4a93691ca31a,2026-08-27,,40,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare Delhi fixed-core decision packet
commit_message,3870be20517bd6e82e7bb94c06897a58a9c021db,2026-08-27,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare Tiruvannamalai fixed-core decision packet
commit_message,285b3686824a32d3a75142411bb479862505ae10,2026-08-27,,44,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare Bodh Gaya fixed-core decision packet
commit_message,1ec80d87245d694f0d899d24ac832fe72fab7198,2026-08-27,,55,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Lock Bhrigu booking sequence after final Varanasi dates
commit_message,a32cca7a9bce3177124e122ec43f86bea806ae0a,2026-08-27,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add universal CCI prep audit for remaining fixed cores
commit_message,abe7fbd6d316626788a94c4c20a82ef8e87fe212,2026-08-27,,41,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Pre-stage all remaining fixed core worlds
commit_message,a105cab8d6d241327b2eb125ce4c81bee899267c,2026-08-27,,74,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Synchronize Bhadury Sadan A+ and operational requirements in current state
commit_message,40e3da97d26ec21759c458474b57b308e90f96ad,2026-08-27,,61,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Integrate new Bhrigu A+ into locked 8-night Varanasi duration
commit_message,dd7e88e04cabd50ad51628f12fd26bbac12e60a9,2026-08-27,,53,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Promote Bhadury Sadan Bhrigu reading to Mark A+ canon
commit_message,cff2705eff755bf23243c4f1fde21cca2f3aead2,2026-08-27,,82,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Promote Varanasi Bhadury Sadan Bhrigu reading to A+ and close operational research
commit_message,fa6a90af5ed700f2ea6c6958204b68d21f89db96,2026-08-27,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Restore Bhrigu Samhita wish to current India state
commit_message,f1f53502d479e2ab40cdc21a2d41f260a898ebf1,2026-08-27,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Recover Mark's Bhrigu Samhita message-reading wish
commit_message,17899993801f00baadb5f95d38f5811d5022cea8,2026-08-27,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Recover Bodh Gaya historical sleep-base and dwell baseline
commit_message,3300ab3b20d56450a1079fb468dccc29910842b2,2026-08-27,,68,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Freeze strict Bodh Gaya Lonely Planet layer before duration planning
commit_message,26e3447f6c7162353aafe259ace6b66fee06efa5,2026-08-27,,57,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close Varanasi duration and advance frontier to Bodh Gaya
commit_message,91a976af3d55845db34acbe57fe90a3e24669220,2026-08-27,,43,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close Varanasi Sarnath duration at 8 nights
commit_message,15832efcdfffc42f4fa18bb63e49891d2e3c477b,2026-08-27,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Lock Manikarnika as open-ended final block of its Varanasi day
commit_message,f167a8ab21444b9db5c600216aa157d629fca989,2026-08-27,,77,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Teach living Mark profile multi-block pace and explained schedule requirement
commit_message,5b6fb8e8d859a9647624032aa3035f24219581fb,2026-08-27,,70,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Move Varanasi frontier to explained hourly review before duration lock
commit_message,ed9a99b6efdbc8e100855a3a18c30e41ed591943,2026-08-27,,76,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Supersede old one-main-activity Varanasi pace with Mark's multi-block rhythm
commit_message,11666b59f40422c01e3becad3ef38ee0254d4aff,2026-08-27,,63,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Rebuild Varanasi as explained multi-block hourly draft for Mark
commit_message,289bb6ec52b8181ee7c58459f56fe56b2a6e0fee,2026-08-27,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance Varanasi frontier to 8-night clock review
commit_message,ac9dc89220b14b4bd200df78d9773e823408f5fa,2026-08-27,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record Varanasi 8-night preference pending clock validation
commit_message,85761c7cb7c6e6a3344aa08f6c1e4ff2ac9284d4,2026-08-27,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Align living Mark profile with host-dependent A-star semantics
commit_message,728ccc087f458f31d014ef2a999190954b718462,2026-08-27,,69,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Refresh Varanasi frontier after full traveler review and UNESCO audit
commit_message,e0e39c7173d7423a854ceaf8aeabe2fe648edff9,2026-08-27,,63,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Rebuild Varanasi 8-night proposal with final traveler decisions
commit_message,41d849a02fd8900ec1bb2cd0a0ab6b9551f2347d,2026-08-27,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Sharpen A-star as non-intrinsic host-dependent bycatch
commit_message,c8b671d6f61d5de2f4eb9580e8b56f418f043676,2026-08-27,,841,commit_prose,READ_FULL,,HIGH,MIXED_SEE_ATOMS,,,KNOWLEDGE_ATOMS.jsonl,Add UNESCO active-canon audit for all current A+/A/A*/B items
commit_message,1bd305b3aa1ec263d76f23df12465b1dbfcae12d,2026-08-27,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record Mark Varanasi remaining traveler and regional decisions
commit_message,2a5c3ef47329d20c90039ff2d4d3f1f3975e2cec,2026-08-27,,76,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance Varanasi frontier to pace review and record UNESCO worker delegation
commit_message,19b3539309ed5ae6d85957df06e401d5503256a7,2026-08-27,,65,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Checkpoint final Varanasi review frontier while UNESCO audit runs
commit_message,86243a15ecdddaeff4587bbb3853ce4f41c05597,2026-08-27,,70,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare one final combined Varanasi traveler and regional review layer
commit_message,4fb8dc199cb80ac0a2ed3644e0b44e661022d7ba,2026-08-27,,88,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,"Add UNESCO, worker orchestration and recognition-rich naming preferences to Mark profile"
commit_message,2c183fdcd04fdfa571fbc163b1a5a0f6d80448bd,2026-08-27,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Track delegated UNESCO audit without blocking Varanasi
commit_message,014e511656bbc6fa944a788422f6c65dd10b384a,2026-08-27,,73,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Build Varanasi relaxed 8-night execution proposal from Mark timing inputs
commit_message,5bea3f1e7bcc308c93d4236151f87ea0a9b1e890,2026-08-27,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Make Sarnath visit scope and UNESCO label recognition-rich
commit_message,2973813cbc595356c89f2dafe9363c446fa481b4,2026-08-27,,47,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Create universal UNESCO active-canon audit task
commit_message,dbe50b7479c007c05ef97957965eef145958cdbe,2026-08-27,,48,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Assign consolidated UNESCO canon sweep to ZILVER
commit_message,bc39bda5ed6ecc36994932514ec76de365ae0cbc,2026-08-27,,70,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close remaining Varanasi LP choices from Mark yes and resume execution
commit_message,71ff06e7cf2c1e31ab434eb3c822ff5fffc623e4,2026-08-27,,42,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance Varanasi LP gate after Mark review
commit_message,e66acdde3bd85853b706b01f7e66d02e0d1894d0,2026-08-27,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record Mark Varanasi LP grades and time instincts
commit_message,e349b3658811836d86638cf619f25eb713581c79,2026-08-27,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance Varanasi frontier to full Lonely Planet review
commit_message,15022e35ddf0d4a45ab3e52ff1f75bc747ca9844,2026-08-27,,64,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record Varanasi grades and require full LP layer before duration
commit_message,22ef6b882aeb6bcb2350c6a5a4790d071d214ee3,2026-08-27,,64,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Advance current frontier to Varanasi four-choice content closure
commit_message,ce9841520ebfcd2da32ac01058ac08c1d38e774b,2026-08-27,,71,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Build relaxed Varanasi baseline execution structure before Mark choices
commit_message,f0bc02401cc83473b18ae34f497cbd5502df85dd,2026-08-27,,68,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare Varanasi day-changing content closure and execution geometry
commit_message,10e9c6e95c9a8bb81b5f895a89a2a6cf003a6414,2026-08-27,,68,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Recover Mark's Varanasi slow-pace preferences before duration design
commit_message,493a590337f2b50de7b3c5794f03132db61e4119,2026-08-27,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close Kumaon in current state and advance frontier to Varanasi
commit_message,455dca52b96ef53aa162f3197682688c1a864e60,2026-08-27,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Mark Kumaon duration closed and advance fixed-core frontier
commit_message,08f29dfc4701ea3f5d0ba35acc4964d553b22fdf,2026-08-27,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close Kumaon duration after Mark selects 3 Haidakhan nights
commit_message,7be77e94fe4d5f9292c1f2d8874ab8aa0253a238,2026-08-27,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Lock Mark's Kumaon duration choice at 3 Haidakhan nights
commit_message,a4304cc377ff0cb30ba6813dbddceea0c90d441b,2026-08-26,,71,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Make living Mark profile maintenance mandatory for all India successors
commit_message,182d414e551350ad93d90846234c3e385fae6e9e,2026-08-26,,72,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Expand Mark living India project profile from repo-wide preference sweep
commit_message,12a4110736d4ba996ee09476077fbbe48000d25d,2026-08-26,,76,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Require lightweight historical preference check before cluster duration lock
commit_message,f6794bfadb34c84534a5542345964eed57b71f9c,2026-08-26,,69,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Point current state to authority map and Mark travel preference canon
commit_message,042307fd56d19f5f17099d7613791a2d4e13a20b,2026-08-26,,67,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add authority map and Mark preference canon to mandatory India boot
commit_message,5321b8dec899b6aeb6ffba6e93c5023c122e26fd,2026-08-26,,64,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add active framework and Mark preference canon to successor boot
commit_message,70f6090ed33bc7589ef4c700ddf5b31b72141ffd,2026-08-26,,70,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Require active framework and Mark preferences in INDIA successor start
commit_message,74b2703bc9163b5a30f9296297977a033ac91050,2026-08-26,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add current Mark travel preference canon for successor boot
commit_message,ebc686c604d28e8b7ed812ce00d62987bf3ea8fe,2026-08-26,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Remove stale Haidakhan shortcut from active transfer ledger
commit_message,f4adc0bff9380d6e7877d4bd9d4689345eb13f98,2026-08-26,,61,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Supersede stale optional-cluster frontier in route correction
commit_message,9d9c01ecf55b475cf1668e08fb917ae62709c4ca,2026-08-26,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Remove stale Kumaon OPEN state from fixed-core footprint audit
commit_message,896d64bd594969b8b9b148da67a14edfbf0cf71a,2026-08-26,,51,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Align active grade model with latest Mark semantics
commit_message,de89ff4eb947361b034746fdba361ad58a985e05,2026-08-26,,66,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Make meta controller explicit in current state and India12 handoff
commit_message,43adc7a8f7d65e2a40d14c7962c2ab4c3a28f959,2026-08-26,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Require active meta controller for every India successor
commit_message,4e1f027d441ae055e256a22b67531d2a8389befb,2026-08-26,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Bind meta controller into mandatory India successor boot
commit_message,eaa02bbcb8755e4ed6140e018b4090ea96f85b33,2026-08-26,,59,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Bind INDIA12+ session start to recovery and meta controller
commit_message,da6f5bd3b79c681d4d1f9e5ac8ead06f846a2389,2026-08-26,,53,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record Mark approval of trip-planning meta controller
commit_message,9e8dde37e52f2d7ab27eb3d9ed0b7beebfcb6b44,2026-08-26,,55,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Point fixed-core audit to trip-planning meta controller
commit_message,bf125f6996e4ba513a842b2199a51d66b0bb8028,2026-08-26,,60,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add trip-planning meta controller and calendar closure gates
commit_message,f1b889e4f3af762402ea3d40821ad3922ff3d90e,2026-08-26,,82,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Include Delhi inbound day in Kumaon footprint and remove unsafe Haidakhan shortcut
commit_message,aa5f25ad53cdcd28d75197cf3f6b2d8b44f8b502,2026-08-26,,64,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Checkpoint INDIA11 recovery and corrected Kumaon footprint state
commit_message,3e00ff381dd544a39997da6f9f29c36fbb253d4e,2026-08-26,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add INDIA11 postmortem to mandatory successor boot
commit_message,b1e1660a606c79394414adf0d46a8872f054a6e5,2026-08-26,,50,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Make INDIA11 recovery postmortem mandatory in boot
commit_message,f2c095fd72b029fbab4d4a679f72833ab8aaf658,2026-08-26,,60,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Add mandatory INDIA11 recovery postmortem and failure guards
commit_message,898dc1c63e0ab8b7bb3492bbb5a9b6363c34acc0,2026-08-26,,64,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Restore Haidakhan 3-night working hypothesis in Kumaon execution
commit_message,24d1e50a65c8983bd2a1a35e997201a03b1167a2,2026-08-26,,52,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Build first lossless Kumaon complete-execution draft
commit_message,6b92c2fa2c85a0cc8b9e6905278c3774fea4a068,2026-08-26,,54,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Restore lossless Kumaon active canon before day design
commit_message,170a49ba0b05724af08e7da2137acaaeb9d2d248,2026-08-26,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close Kumaon selection and advance to complete execution
commit_message,2fe1a384176583c93f8f6bc9609032375f2b9760,2026-08-26,,49,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Surface successor interaction hot rules in README
commit_message,31794481f0f4b4203a80b27a64cef608b89053bb,2026-08-26,,58,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Harden successor session start and interruption continuity
commit_message,2473729597630643e9ae96fa3be440bcde5e4c16,2026-08-26,,47,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Close final Kumaon day-expanding open survivors
commit_message,1941864becc33a97eabcbac3f2901a18de45be87,2026-08-26,,56,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Record numbered presentation rule and active B semantics
commit_message,eb306abfae7f3d608e0902a668c690baf7f2d7ce,2026-08-26,,62,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Ingest completed Komoot color freezes for fixed-core budgeting
commit_message,27478d7b7293f1b41f37b33b80ed1ba0fa583af2,2026-08-26,,47,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Point INDIA11 back to fixed-core time footprint
commit_message,655651dbba2a5dd4e68c0c4e5d30aeb4563f104d,2026-08-26,,48,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Restore fixed-core-first trip budgeting frontier
commit_message,6dd25d146704f28fa25d1e8b2aee5065b6159878,2026-08-26,,48,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Restore fixed-core-first time-footprint frontier
commit_message,0fc7b60341c126c7e9bd633eb47dbfc56686d0f1,2026-08-26,,37,commit_prose,READ_FULL,,MEDIUM,MIXED_SEE_ATOMS,,,HARVEST_REPORT.md,Prepare lossless compact Braj A+ gate
